OperationId,OperationName,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,TokenRenderings,SemanticSummary,Confidence,TriageBucket,TriageScore,TriageNotes,ContextTags,Notes
4,DAMAGE_CHANGE,ExtData[0].Val2,469,28,"1, 10, 11, 12, 13, 14, 15, 16, 18, 19, 2, 20",(none),ExtData slot 0 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","469 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 444 of 469 observed values (94%) resolve to a named ComponentOperation. Dominant observed values: 2=STAT_CHANGE x74, 3=HEAL x73, 10=RESSURRECT x54, 15=EFFECT_BUFF x45, 12=CC x34, 19=MORALE_CHANGE x31, 8=VELOCITY x23, 6=AP_CHANGE x21. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
4,DAMAGE_CHANGE,ExtData[0].Val3,478,6,"1, 2, 4, 5, 6, 7",(none),ExtData slot 0 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","478 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 477 of 478 observed values (99%) map to a named application profile. Dominant observed values: 1 x314, 6 x66, 4 x37, 5 x31, 7 x29, 2 x1."
4,DAMAGE_CHANGE,ExtData[0].Val4,478,2,"8, 9",(none),"ExtData slot 0 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","478 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 478 of 478 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x461, 9 x17."
4,DAMAGE_CHANGE,ExtData[0].Val5,38,2,"3, 9",(none),"ExtData slot 0 Val5 — secondary sub-mode discriminant (Val5=0=inactive, Val5=3=secondary-mode).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","38 non-zero observation(s) across 697 component row(s); example component ids: 11674, 12467, 1448, 1452, 16804, 16805, 18316, 20082, 21517, 21518, 21519, 21520. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val5=0 (82% globally) and Val5=3 (16% globally) account for 98%+ of all populated ExtData slots. Val5=3 is most dominant in RESSURRECT Conditional (Val2=10, Val3=7) expressions (97% of those slots); also present in AP_CHANGE and HEAL expressions across multiple application profiles. 97% of observations for this slot are Val5=0 or Val5=3. Dominant observed values: 3 x37, 9 x1."
4,DAMAGE_CHANGE,ExtData[0].Val6,204,83,"100, 1000, 1003, 1020, 1062, 1125, 1131, 1150, 1151, 1206, 1218, 1288",(none),This field includes raw values that match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","204 non-zero observation(s) across 697 component row(s); example component ids: 10138, 10139, 10664, 11160, 11261, 11286, 11336, 11338, 11341, 11346, 11450, 11451. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. 5 distinct value(s) in this field match known RequirementId rows; example requirement ids: 9009, 9013, 9057, 9151, 9197."
4,DAMAGE_CHANGE,ExtData[0].Val7,359,33,"1, 10, 100, 1080, 13, 14741, 1800, 19344, 19985, 2, 20, 24",(none),ExtData slot 0 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","359 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107, 11160. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 53% of observations. Dominant observed values: 1 x193, 3 x33, 2 x22, 4 x12, 5 x11, 25 x10, 50 x8, 40 x6."
4,DAMAGE_CHANGE,ExtData[0].Val8,17,1,1,(none),"ExtData slot 0 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","17 non-zero observation(s) across 697 component row(s); example component ids: 1034, 1074, 11519, 11535, 1655, 1668, 1669, 1686, 17951, 17952, 19217, 27626. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 100% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x17."
4,DAMAGE_CHANGE,ExtData[0].Val9,173,1,1,(none),"ExtData slot 0 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","173 non-zero observation(s) across 697 component row(s); example component ids: 10138, 10139, 10664, 1124, 11486, 11487, 12292, 12298, 13032, 13172, 13173, 13174. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x173."
4,DAMAGE_CHANGE,ExtData[1].Val1,314,4,"1, 2, 3, 4",(none),"DAMAGE_CHANGE ExtData Val1 — application target/scope selector (3=modifier-scope 49%, 2=target-apply 36%, 1=self-apply 11%).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","314 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. In DAMAGE_CHANGE components, Val1 selects the application target. Val1=3 (49%) = primary DAMAGE_CHANGE modifier scope (exact retail name unresolved). Val1=2 (36%) = standard target-application (universal Val1 meaning). Val1=1 (11%) = standard self-application (universal Val1 meaning). Val1=4 (<1%) = rare variant. Observed: 3 x211, 2 x75, 1 x27, 4 x1."
4,DAMAGE_CHANGE,ExtData[1].Val2,313,22,"10, 11, 12, 13, 14, 15, 16, 18, 19, 2, 20, 21",(none),ExtData slot 1 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","313 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 284 of 313 observed values (90%) resolve to a named ComponentOperation. Dominant observed values: 15=EFFECT_BUFF x65, 11=DISPEL_BUFF x53, 3=HEAL x40, 2=STAT_CHANGE x34, 10=RESSURRECT x21, 14 x20, 6=AP_CHANGE x20, 4=DAMAGE_CHANGE x14. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
4,DAMAGE_CHANGE,ExtData[1].Val3,314,6,"1, 3, 4, 5, 6, 7",(none),ExtData slot 1 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","314 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 313 of 314 observed values (99%) map to a named application profile. Dominant observed values: 1 x230, 4 x47, 6 x17, 7 x13, 5 x6, 3 x1."
4,DAMAGE_CHANGE,ExtData[1].Val4,314,2,"8, 9",(none),"ExtData slot 1 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","314 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 1034, 10664, 1074, 11009, 11010, 11052, 11093, 11107. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 314 of 314 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x299, 9 x15."
4,DAMAGE_CHANGE,ExtData[1].Val5,71,4,"1, 10, 3, 7",(none),"ExtData slot 1 Val5 — secondary sub-mode discriminant (Val5=0=inactive, Val5=3=secondary-mode).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","71 non-zero observation(s) across 697 component row(s); example component ids: 10176, 1034, 11009, 11010, 11052, 11107, 11310, 11349, 11385, 11475, 11519, 11590. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val5=0 (82% globally) and Val5=3 (16% globally) account for 98%+ of all populated ExtData slots. Val5=3 is most dominant in RESSURRECT Conditional (Val2=10, Val3=7) expressions (97% of those slots); also present in AP_CHANGE and HEAL expressions across multiple application profiles. 92% of observations for this slot are Val5=0 or Val5=3. Dominant observed values: 3 x66, 1 x2, 10 x2, 7 x1."
4,DAMAGE_CHANGE,ExtData[1].Val6,98,47,"100, 1125, 1151, 1206, 1261, 15801, 15802, 15803, 15804, 15805, 15806, 15807",(none),This field includes raw values that match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","98 non-zero observation(s) across 697 component row(s); example component ids: 10138, 10139, 1074, 11093, 11160, 11450, 11451, 11452, 11453, 11454, 11455, 11456. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. 1 distinct value(s) in this field match known RequirementId rows; example requirement ids: 9160."
4,DAMAGE_CHANGE,ExtData[1].Val7,266,36,"1, 100, 11, 1105, 12145, 12146, 160, 17614, 1800, 19, 2, 20",(none),ExtData slot 1 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","266 non-zero observation(s) across 697 component row(s); example component ids: 1000, 10138, 10139, 10176, 10664, 1074, 11009, 11010, 11052, 11107, 11160, 11310. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 73% of observations. Dominant observed values: 1 x196, 3 x7, 74 x5, 200 x4, 25 x4, 99 x4, 2 x3, 49 x3."
4,DAMAGE_CHANGE,ExtData[1].Val8,11,1,1,(none),"ExtData slot 1 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","11 non-zero observation(s) across 697 component row(s); example component ids: 1000, 13422, 15148, 23714, 23718, 23772, 23773, 23909, 3449, 5179, 999. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 100% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x11."
4,DAMAGE_CHANGE,ExtData[1].Val9,96,1,1,(none),"ExtData slot 1 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","96 non-zero observation(s) across 697 component row(s); example component ids: 10664, 11093, 12263, 13650, 13670, 14068, 14191, 14436, 15114, 15115, 15123, 15124. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x96."
4,DAMAGE_CHANGE,ExtData[2].Val1,95,3,"1, 2, 3",(none),"DAMAGE_CHANGE ExtData Val1 — application target/scope selector (3=modifier-scope 49%, 2=target-apply 36%, 1=self-apply 11%).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","95 non-zero observation(s) across 697 component row(s); example component ids: 10176, 10664, 1074, 11009, 11010, 11107, 11160, 11349, 11475, 11590, 11818, 11965. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. In DAMAGE_CHANGE components, Val1 selects the application target. Val1=3 (49%) = primary DAMAGE_CHANGE modifier scope (exact retail name unresolved). Val1=2 (36%) = standard target-application (universal Val1 meaning). Val1=1 (11%) = standard self-application (universal Val1 meaning). Val1=4 (<1%) = rare variant. Observed: 3 x67, 2 x17, 1 x11."
4,DAMAGE_CHANGE,ExtData[2].Val2,95,15,"10, 11, 12, 15, 16, 2, 21, 3, 4, 55, 6, 64",(none),ExtData slot 2 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","95 non-zero observation(s) across 697 component row(s); example component ids: 10176, 10664, 1074, 11009, 11010, 11107, 11160, 11349, 11475, 11590, 11818, 11965. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 89 of 95 observed values (93%) resolve to a named ComponentOperation. Dominant observed values: 6=AP_CHANGE x21, 15=EFFECT_BUFF x18, 9=INTERRUPT x10, 4=DAMAGE_CHANGE x9, 2=STAT_CHANGE x7, 3=HEAL x6, 8=VELOCITY x6, 10=RESSURRECT x4. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
4,DAMAGE_CHANGE,ExtData[2].Val3,95,5,"1, 3, 4, 6, 7",(none),ExtData slot 2 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","95 non-zero observation(s) across 697 component row(s); example component ids: 10176, 10664, 1074, 11009, 11010, 11107, 11160, 11349, 11475, 11590, 11818, 11965. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 90 of 95 observed values (94%) map to a named application profile. Dominant observed values: 1 x47, 6 x23, 4 x19, 3 x5, 7 x1."
4,DAMAGE_CHANGE,ExtData[2].Val4,95,2,"8, 9",(none),"ExtData slot 2 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","95 non-zero observation(s) across 697 component row(s); example component ids: 10176, 10664, 1074, 11009, 11010, 11107, 11160, 11349, 11475, 11590, 11818, 11965. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 95 of 95 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x92, 9 x3."
4,DAMAGE_CHANGE,ExtData[2].Val5,14,2,"10, 3",(none),"ExtData slot 2 Val5 — secondary sub-mode discriminant (Val5=0=inactive, Val5=3=secondary-mode).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","14 non-zero observation(s) across 697 component row(s); example component ids: 10664, 11818, 18578, 2030, 3490, 3491, 3494, 3720, 3721, 3724, 408, 856. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val5=0 (82% globally) and Val5=3 (16% globally) account for 98%+ of all populated ExtData slots. Val5=3 is most dominant in RESSURRECT Conditional (Val2=10, Val3=7) expressions (97% of those slots); also present in AP_CHANGE and HEAL expressions across multiple application profiles. 92% of observations for this slot are Val5=0 or Val5=3. Dominant observed values: 3 x13, 10 x1."
4,DAMAGE_CHANGE,ExtData[2].Val6,49,18,"100, 1131, 1150, 1206, 17519, 24878, 309, 340, 356, 4037, 480, 56",(none),This field includes raw values that match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","49 non-zero observation(s) across 697 component row(s); example component ids: 10176, 11009, 11010, 11107, 11160, 11349, 11475, 11590, 11818, 11965, 12181, 15115. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. 4 distinct value(s) in this field match known RequirementId rows; example requirement ids: 9118, 9418, 9421, 24878."
4,DAMAGE_CHANGE,ExtData[2].Val7,67,19,"1, 12, 12145, 12146, 17619, 2, 20, 200, 2000, 20163, 240, 25",(none),ExtData slot 2 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","67 non-zero observation(s) across 697 component row(s); example component ids: 1074, 11010, 11107, 11160, 11818, 13341, 13342, 15115, 15147, 16670, 16804, 16805. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 50% of observations. Dominant observed values: 1 x34, 2 x7, 12 x3, 25 x3, 3 x3, 35 x3, 500 x2, 12145 x1."
4,DAMAGE_CHANGE,ExtData[2].Val8,9,1,1,(none),"ExtData slot 2 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","9 non-zero observation(s) across 697 component row(s); example component ids: 16804, 16805, 18578, 2030, 23718, 23775, 23784, 23785, 23808. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 100% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x9."
4,DAMAGE_CHANGE,ExtData[2].Val9,36,1,1,(none),"ExtData slot 2 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","36 non-zero observation(s) across 697 component row(s); example component ids: 10176, 1074, 11009, 11107, 11349, 11475, 11590, 11965, 12181, 15115, 15147, 1529. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x36."
4,DAMAGE_CHANGE,ExtData[3].Val1,21,3,"1, 2, 3",(none),"DAMAGE_CHANGE ExtData Val1 — application target/scope selector (3=modifier-scope 49%, 2=target-apply 36%, 1=self-apply 11%).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","21 non-zero observation(s) across 697 component row(s); example component ids: 11009, 11818, 15147, 16670, 2030, 22930, 3494, 3724, 4116, 4117, 4118, 4119. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. In DAMAGE_CHANGE components, Val1 selects the application target. Val1=3 (49%) = primary DAMAGE_CHANGE modifier scope (exact retail name unresolved). Val1=2 (36%) = standard target-application (universal Val1 meaning). Val1=1 (11%) = standard self-application (universal Val1 meaning). Val1=4 (<1%) = rare variant. Observed: 3 x17, 1 x3, 2 x1."
4,DAMAGE_CHANGE,ExtData[3].Val2,21,9,"10, 11, 12, 13, 20, 3, 6, 64, 9",(none),ExtData slot 3 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","21 non-zero observation(s) across 697 component row(s); example component ids: 11009, 11818, 15147, 16670, 2030, 22930, 3494, 3724, 4116, 4117, 4118, 4119. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 20 of 21 observed values (95%) resolve to a named ComponentOperation. Dominant observed values: 6=AP_CHANGE x7, 12=CC x6, 10=RESSURRECT x2, 11=DISPEL_BUFF x1, 13=EVENT_LISTENER x1, 20=COOLDOWN_CHANGE x1, 3=HEAL x1, 64 x1. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
4,DAMAGE_CHANGE,ExtData[3].Val3,21,4,"1, 3, 4, 6",(none),ExtData slot 3 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","21 non-zero observation(s) across 697 component row(s); example component ids: 11009, 11818, 15147, 16670, 2030, 22930, 3494, 3724, 4116, 4117, 4118, 4119. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 20 of 21 observed values (95%) map to a named application profile. Dominant observed values: 1 x12, 6 x7, 3 x1, 4 x1."
4,DAMAGE_CHANGE,ExtData[3].Val4,21,2,"8, 9",(none),"ExtData slot 3 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","21 non-zero observation(s) across 697 component row(s); example component ids: 11009, 11818, 15147, 16670, 2030, 22930, 3494, 3724, 4116, 4117, 4118, 4119. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 21 of 21 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x20, 9 x1."
4,DAMAGE_CHANGE,ExtData[3].Val5,3,1,3,(none),"ExtData slot 3 Val5 — secondary sub-mode discriminant (Val5=0=inactive, Val5=3=secondary-mode).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","3 non-zero observation(s) across 697 component row(s); example component ids: 11818, 3494, 3724. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val5=0 (82% globally) and Val5=3 (16% globally) account for 98%+ of all populated ExtData slots. Val5=3 is most dominant in RESSURRECT Conditional (Val2=10, Val3=7) expressions (97% of those slots); also present in AP_CHANGE and HEAL expressions across multiple application profiles. 100% of observations for this slot are Val5=0 or Val5=3. Dominant observed values: 3 x3."
4,DAMAGE_CHANGE,ExtData[3].Val6,11,7,"100, 1206, 206, 56, 9418, 9421, 946",(none),This field includes raw values that match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","11 non-zero observation(s) across 697 component row(s); example component ids: 11009, 2030, 3494, 3724, 8445, 856, 8560, 884, 9283, 9609, 9610. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. 2 distinct value(s) in this field match known RequirementId rows; example requirement ids: 9418, 9421."
4,DAMAGE_CHANGE,ExtData[3].Val7,12,5,"1, 10, 17616, 2, 3",(none),ExtData slot 3 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Heal","12 non-zero observation(s) across 697 component row(s); example component ids: 11818, 15147, 22930, 4116, 4117, 4118, 4119, 4120, 4121, 856, 884, 9283. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 25% of observations. Dominant observed values: 3 x6, 1 x3, 10 x1, 17616 x1, 2 x1."
